PC1,PC2,PC3,PC4
-0.5009672659531846,-0.008692042409215272,0.522444645690885,-0.7840212378736641
-0.21441312964083079,0.25123923733715875,1.5608479443522763,-0.47711131460150474
-0.20593840088749749,0.21463040024816776,1.5704539071082937,-0.8965163726059634
-0.7988006417913408,0.04410941506260204,0.7165458340133383,-0.5048861674659856
-0.15008971864845072,0.3183569231814564,1.9613568739820098,-0.8612979307106109
-0.24518160155285407,0.009008991448360704,0.3713828149459533,-0.24920585226314793
-0.8234079152272553,-0.050160263865022044,0.5857619010206887,-0.9211874317747502
0.12910501539932728,0.1310220567634472,1.1870326799108268,-0.9827381286178312
-0.2777820281939825,0.13682853496354755,0.9059473821568893,0.05537543916931634
-0.3421761442532103,0.30906500208399307,1.8422041120263568,-0.7253363480487414
-0.22110762067713455,0.0036835946806714347,0.5183750265662076,-0.5306176899299535
-0.3410292743317622,0.34661155661080406,2.0512680311691294,-0.6228020843943582
-0.13461425328050583,-0.07765758709331895,0.366994705391911,-0.7527018323643178
0.4720260536488794,0.16392466181169849,1.2469602123036403,-0.7907977246171464
-0.3002590023586507,-0.10454830320650713,0.15312046225035023,-0.7957088993354514
-0.06498764425135806,0.29679854820777807,1.6631938448294004,-0.3701648349774096
-0.7975437288536233,0.2767272738959519,1.7383899809505083,-0.9815057315725388
0.8894966571247785,0.13222469607151516,1.7831833142738234,-1.7759614472753367
-0.7296257815103692,0.05239743026978212,0.780732537122837,-0.6949513521166991
0.4377567599026849,0.12864790593366315,1.0091130462206455,-0.15931876421467905
-0.6976896001177566,-0.17048366856692063,-0.14752292489564583,-0.3798808608599325
-0.2717365045596195,-0.02857235826913767,0.5813783007151333,-1.1518533228019088
-1.0053350104956345,-0.24959548096314807,-0.39282530662766235,-1.2449829780870756
-0.20788116928680325,0.23326757419742528,1.582807337061534,-0.6489637495665764
-0.6424114860074275,-0.006126298140259722,0.5257867390909493,-0.9927713384566166
0.3249640687185137,0.2487920561402914,1.6078902879679007,-0.5347043169366609
-0.28964533567705786,0.12998948769902538,1.1449839965773405,-1.195242173724091
-0.22101981645678834,0.20023609663036057,1.299834043865102,-0.6109105741771261
-0.3235412799483002,-0.012706531467637833,0.48970057048163246,-0.6037872490916385
0.48133976359895425,0.41862297916917707,2.1108718022878703,-0.06285792920610836
-1.002062141168903,-0.26814834519332875,-0.6231470641818977,-0.7304165946334124
0.22149424852192595,0.4945756279580906,2.5594958206739116,-0.2950664389735044
-0.7379735789704636,-0.22385620982629964,-0.39479441947514865,-0.7336644699905708
0.23086684141795624,0.2315571646871876,1.4103954250517472,-0.5176530459798271
-0.26184387065851483,0.13145561631063785,1.1544749531690521,-0.88943225856049
0.20830181912332685,-0.05839618974600834,0.2330158678626495,-0.7084417629085116
-0.20229466500867185,0.08183766887888891,0.8257427045803083,-0.4958141921947566
0.42402740558586155,0.5121934116884965,2.3103235433659637,0.3771135824022562
-0.7803227137401366,-0.18471282612333634,-0.003355180492664283,-1.8085952115276858
0.5392694063458575,0.41625589340720304,2.145515350065277,-0.19859950374861576
-0.27713596578504224,0.2903395331293222,1.442566136268384,-0.3322278566725223
-0.30948672503148256,-0.06486577427838706,0.35027838474293543,-0.6832862177259398
-0.30351407199086317,0.20319945251432,1.476659479263974,-0.9685367897031889
-0.3772327021840715,-0.10340421789901856,0.058888577127941585,-0.84496663682297
0.10217011936422526,0.08537875832118956,1.0209298122015689,-1.0661707792681385
0.5703933233641393,0.2101796215549177,1.3019946012688333,-0.22204900021840793
-0.20573020425312025,0.03453157596120577,0.9147896758047322,-1.2419551433375338
-0.017661317260107688,0.3286267514795073,1.5083315628560947,0.013844856137329015
-0.38416252438348447,0.1200320282456403,1.3707557664361847,-1.3805063792955687
0.13925112874185175,0.012969411307983299,0.664432463444149,-1.0627664361997546
-0.0951704094235267,-0.12428917709369308,0.097209652636916,-1.3807531305315166
0.0998901232595001,0.24251229555710602,1.5217701635759644,-0.6626883568246079
-0.3512588574674045,-0.07425675197902641,0.20818082264236418,-0.7168618344404462
-0.06921264776863208,0.31777266985593333,1.722528061179661,-0.37297269409584344
-0.8899889442929964,-0.16129395876491026,-0.16182420548614582,-0.6261635793402839
-0.17269348487091585,0.19017421354811673,1.495212209170436,-1.2480483359414556
-0.5110432355344426,-0.18295013514306516,-0.14595211874993003,-1.1198085502292439
-0.266394701830456,0.31666379503616227,1.645072356892365,-0.19538377839932877
-0.09691204244816146,0.19777300650028592,1.2980804540364443,-0.7180957662920426
-0.9546793051165618,0.14246481637935615,1.005544118404325,-0.4011409742506889
0.025987878915257518,0.32101520428640684,1.7671766269470353,-0.6249159668497378
0.006843183767593019,-0.1523139819074738,0.026818382765824086,-0.9236805531736365
-0.2344089377648361,-0.09520684003425703,0.09412694703996463,-0.7241390822296181
0.3988677468608033,0.4201051374099864,2.319018448182246,-0.9193450882459359
-0.9460081283633962,-0.0036969160625673378,0.2512836051905564,-0.5406901108087515
-0.02883132051301413,0.09099448298378816,1.004030155269246,-0.7861853138715944
0.15989799968178298,0.275206982935948,1.4601074873123634,-0.4632273777485024
-0.09226854588432938,0.17106617446358177,1.2605160788034337,-0.7585383014309925
1.4629054733894093,-0.376217290737304,-1.280824643804941,-0.651169935949152
2.063219816510984,0.14871047569129967,0.43727285303522706,0.6315901772325615
1.4662211080390597,-0.24821184295606635,-0.6465611264595829,-0.7998885729798009
2.3408295363918694,-0.010444070409542485,0.020079231900219607,0.4373487259900381
2.0227807557445794,-0.14972755981288938,-0.539652611737976,0.2739682596257213
1.4693288245252139,-0.3394442681845807,-1.115110855304665,-0.5907369244876917
1.2789161271970653,-0.22369104514969002,-0.7902778727749756,-0.04777418152644161
1.563624599603408,-0.07729733389903429,-0.3483841646339244,0.31969487320762696
1.0377095323812948,-0.4125416847112989,-1.5199083261342075,-0.42524604900310636
1.5077306345573176,-0.08304206108404545,-0.2992544938906051,0.281487032404047
0.9143004476830565,-0.3857799435741255,-1.6530414236586441,0.10506424272002202
1.8859912930694789,0.05153739485842983,0.2481401111279779,0.5594864063836774
1.3956913204377033,-0.31361593705145197,-1.143386256155291,-0.3607031238563063
2.4469366191063635,-0.10786606172225192,-0.3737767491645776,0.6338800238664843
0.8327491653020173,-0.25617894936183294,-0.7941451480303242,-0.6514041324153713
2.2627886589526502,0.03576947191860719,0.14974430533502997,0.738888753933708
0.6731118964714216,-0.4334116773316361,-1.6463609975748235,-0.5106718689996292
2.745317275152502,0.023178217104233595,-0.022024406471035568,1.0810062678577612
1.3877913204436116,-0.2289773392929163,-0.7388174874940727,-0.14622009775068912
1.9458521994907612,-0.04689692160532096,-0.19467839573041829,0.2214841636508363
2.5897826223215223,-0.10114988150064033,-0.30721716875704996,0.2558466349460721
